=== Monitoring started at Mon May 26 02:06:11 EDT 2025 ===
--- 2025-05-26 02:06:11 ---
  66875  99 ptlrpcd_01_24   I
  66876 112 ptlrpcd_01_25   I
  66877  85 ptlrpcd_01_26   I
  66878 110 ptlrpcd_01_27   I
  66879 123 ptlrpcd_01_28   I
  66880  98 ptlrpcd_01_29   I
  66881  91 ptlrpcd_01_30   I
  66882 105 ptlrpcd_01_31   I
  66883 121 ptlrpcd_01_32   I
  66884  78 ptlrpcd_01_33   I
  66885 100 ptlrpcd_01_34   I
  66886  85 ptlrpcd_01_35   I
  66887  71 ptlrpcd_01_36   I
  66888 116 ptlrpcd_01_37   I
  66889 120 ptlrpcd_01_38   I
  66890  89 ptlrpcd_01_39   I
  66891 101 ptlrpcd_01_40   I
  66892 119 ptlrpcd_01_41   I
  66893  64 ptlrpcd_01_42   I
  66894  72 ptlrpcd_01_43   I
  66895  95 ptlrpcd_01_44   I
  66896 123 ptlrpcd_01_45   I
  66897 106 ptlrpcd_01_46   I
  66898 102 ptlrpcd_01_47   I
  66899 103 ptlrpcd_01_48   I
  66900 122 ptlrpcd_01_49   I
  66901  69 ptlrpcd_01_50   I
  66902  97 ptlrpcd_01_51   I
  66903 114 ptlrpcd_01_52   I
  66904 127 ptlrpcd_01_53   I
  66905  72 ptlrpcd_01_54   I
  66906  88 ptlrpcd_01_55   I
  66907  71 ptlrpcd_01_56   I
  66908 125 ptlrpcd_01_57   I
  66909 114 ptlrpcd_01_58   I
  66910 113 ptlrpcd_01_59   I
  66911  93 ptlrpcd_01_60   I
  66912  69 ptlrpcd_01_61   I
  66913  73 ptlrpcd_01_62   I
  66914  77 ptlrpcd_01_63   I
  67440  37 monitor_ptlrpcd S
  67441  77 monitor_ptlrpcd S

--- 2025-05-26 02:06:46 ---
  66786  96 ptlrpcd_rcv     I
  66787  55 ptlrpcd_00_00   R
  66788  37 ptlrpcd_00_01   I
  66789  53 ptlrpcd_00_02   R
  66790  41 ptlrpcd_00_03   R
  66791  58 ptlrpcd_00_04   R
  66792  10 ptlrpcd_00_05   R
  66793  29 ptlrpcd_00_06   I
  66794  13 ptlrpcd_00_07   R
  66795  37 ptlrpcd_00_08   I
  66796  55 ptlrpcd_00_09   I
  66797  21 ptlrpcd_00_10   R
  66798  38 ptlrpcd_00_11   R
  66799   6 ptlrpcd_00_12   I
  66800   8 ptlrpcd_00_13   R
  66801  24 ptlrpcd_00_14   R
  66802  24 ptlrpcd_00_15   I
  66803  40 ptlrpcd_00_16   R
  66804  40 ptlrpcd_00_17   R
  66805  20 ptlrpcd_00_18   R
  66806  29 ptlrpcd_00_19   R
  66807  30 ptlrpcd_00_20   R
  66808  57 ptlrpcd_00_21   R
  66809  23 ptlrpcd_00_22   R
  66810  22 ptlrpcd_00_23   I
  66811  25 ptlrpcd_00_24   R
  66812  25 ptlrpcd_00_25   R
  66813  27 ptlrpcd_00_26   R
  66814  17 ptlrpcd_00_27   R
  66815  50 ptlrpcd_00_28   R
  66816  60 ptlrpcd_00_29   R
  66817  47 ptlrpcd_00_30   R
  66818  55 ptlrpcd_00_31   R
  66819  15 ptlrpcd_00_32   R
  66820  39 ptlrpcd_00_33   R
  66821  59 ptlrpcd_00_34   R
  66822  47 ptlrpcd_00_35   R
  66823  46 ptlrpcd_00_36   R
  66824  54 ptlrpcd_00_37   R
  66825   0 ptlrpcd_00_38   R
  66826   3 ptlrpcd_00_39   R
  66827   3 ptlrpcd_00_40   I
  66828  48 ptlrpcd_00_41   R
  66829  60 ptlrpcd_00_42   R
  66830  52 ptlrpcd_00_43   R
  66831  18 ptlrpcd_00_44   I
  66832   6 ptlrpcd_00_45   R
  66833  62 ptlrpcd_00_46   R
  66834  35 ptlrpcd_00_47   I
  66835  43 ptlrpcd_00_48   R
  66836   5 ptlrpcd_00_49   R
  66837   7 ptlrpcd_00_50   R
  66838   7 ptlrpcd_00_51   R
  66839  16 ptlrpcd_00_52   R
  66840  44 ptlrpcd_00_53   R
  66841  15 ptlrpcd_00_54   I
  66842  31 ptlrpcd_00_55   R
  66843  33 ptlrpcd_00_56   R
  66844  43 ptlrpcd_00_57   I
  66845   4 ptlrpcd_00_58   I
  66846   2 ptlrpcd_00_59   R
  66847  34 ptlrpcd_00_60   R
  66848  63 ptlrpcd_00_61   R
  66849  62 ptlrpcd_00_62   I
  66850  35 ptlrpcd_00_63   R
  66851  80 ptlrpcd_01_00   I
  66852  77 ptlrpcd_01_01   I
  66853  92 ptlrpcd_01_02   I
  66854 110 ptlrpcd_01_03   I
  66855  73 ptlrpcd_01_04   I
  66856 111 ptlrpcd_01_05   I
  66857 104 ptlrpcd_01_06   I
  66858 113 ptlrpcd_01_07   I
  66859 103 ptlrpcd_01_08   R
  66860  86 ptlrpcd_01_09   I
  66861  68 ptlrpcd_01_10   I
  66862  67 ptlrpcd_01_11   I
  66863  98 ptlrpcd_01_12   I
  66864  98 ptlrpcd_01_13   I
  66865  94 ptlrpcd_01_14   I
  66866 122 ptlrpcd_01_15   I
  66867 118 ptlrpcd_01_16   I
  66868  80 ptlrpcd_01_17   I
  66869  92 ptlrpcd_01_18   I
  66870  74 ptlrpcd_01_19   I
  66871  88 ptlrpcd_01_20   I
  66872  92 ptlrpcd_01_21   I
  66873  83 ptlrpcd_01_22   I
  66874  96 ptlrpcd_01_23   I
  66875 118 ptlrpcd_01_24   I
  66876  67 ptlrpcd_01_25   I
  66877 118 ptlrpcd_01_26   I
  66878  90 ptlrpcd_01_27   I
  66879 107 ptlrpcd_01_28   R
  66880 103 ptlrpcd_01_29   I
  66881  80 ptlrpcd_01_30   I
  66882 118 ptlrpcd_01_31   I
  66883  87 ptlrpcd_01_32   I
  66884  71 ptlrpcd_01_33   I
  66885 111 ptlrpcd_01_34   I
  66886  76 ptlrpcd_01_35   I
  66887  95 ptlrpcd_01_36   I
  66888 104 ptlrpcd_01_37   I
  66889 123 ptlrpcd_01_38   I
  66890  71 ptlrpcd_01_39   I
  66891  70 ptlrpcd_01_40   I
  66892  82 ptlrpcd_01_41   I
  66893  64 ptlrpcd_01_42   R
  66894 118 ptlrpcd_01_43   I
  66895 106 ptlrpcd_01_44   I
  66896  93 ptlrpcd_01_45   I
  66897 102 ptlrpcd_01_46   I
  66898 100 ptlrpcd_01_47   I
  66899 100 ptlrpcd_01_48   R
  66900  97 ptlrpcd_01_49   I
  66901  88 ptlrpcd_01_50   R
  66902  97 ptlrpcd_01_51   R
  66903 127 ptlrpcd_01_52   I
  66904  93 ptlrpcd_01_53   I
  66905  91 ptlrpcd_01_54   I
  66906 108 ptlrpcd_01_55   R
  66907  68 ptlrpcd_01_56   I
  66908  91 ptlrpcd_01_57   I
  66909 122 ptlrpcd_01_58   I
  66910  83 ptlrpcd_01_59   I
  66911  89 ptlrpcd_01_60   I
  66912  69 ptlrpcd_01_61   I
  66913  72 ptlrpcd_01_62   I
  66914 110 ptlrpcd_01_63   I
  67440  37 monitor_ptlrpcd S
  67441  61 monitor_ptlrpcd S

--- 2025-05-26 02:06:47 ---
  66786  96 ptlrpcd_rcv     I
  66787  15 ptlrpcd_00_00   R
  66788   3 ptlrpcd_00_01   R
  66789  21 ptlrpcd_00_02   R
  66790  60 ptlrpcd_00_03   I
  66791  45 ptlrpcd_00_04   R
  66792  54 ptlrpcd_00_05   R
  66793  62 ptlrpcd_00_06   R
  66794  13 ptlrpcd_00_07   R
  66795  37 ptlrpcd_00_08   R
  66796  14 ptlrpcd_00_09   R
  66797  49 ptlrpcd_00_10   R
  66798  34 ptlrpcd_00_11   I
  66799  53 ptlrpcd_00_12   R
  66800  47 ptlrpcd_00_13   R
  66801  62 ptlrpcd_00_14   R
  66802  53 ptlrpcd_00_15   R
  66803   9 ptlrpcd_00_16   R
  66804  27 ptlrpcd_00_17   R
  66805  11 ptlrpcd_00_18   R
  66806  29 ptlrpcd_00_19   R
  66807  36 ptlrpcd_00_20   R
  66808  35 ptlrpcd_00_21   R
  66809  52 ptlrpcd_00_22   I
  66810  33 ptlrpcd_00_23   R
  66811  36 ptlrpcd_00_24   R
  66812  12 ptlrpcd_00_25   R
  66813  47 ptlrpcd_00_26   R
  66814   7 ptlrpcd_00_27   R
  66815  14 ptlrpcd_00_28   R
  66816  32 ptlrpcd_00_29   R
  66817  16 ptlrpcd_00_30   R
  66818  38 ptlrpcd_00_31   R
  66819  56 ptlrpcd_00_32   R
  66820   0 ptlrpcd_00_33   R
  66821  50 ptlrpcd_00_34   R
  66822  48 ptlrpcd_00_35   R
  66823  50 ptlrpcd_00_36   R
  66824  58 ptlrpcd_00_37   I
  66825  12 ptlrpcd_00_38   R
  66826  34 ptlrpcd_00_39   I
  66827  24 ptlrpcd_00_40   R
  66828  24 ptlrpcd_00_41   R
  66829   5 ptlrpcd_00_42   R
  66830  43 ptlrpcd_00_43   R
  66831  56 ptlrpcd_00_44   R
  66832  43 ptlrpcd_00_45   R
  66833   1 ptlrpcd_00_46   I
  66834   5 ptlrpcd_00_47   R
  66835  26 ptlrpcd_00_48   R
  66836  28 ptlrpcd_00_49   R
  66837  25 ptlrpcd_00_50   I
  66838  28 ptlrpcd_00_51   R
  66839  41 ptlrpcd_00_52   R
  66840  30 ptlrpcd_00_53   I
  66841   4 ptlrpcd_00_54   R
  66842   2 ptlrpcd_00_55   R
  66843  39 ptlrpcd_00_56   I
  66844  33 ptlrpcd_00_57   R
  66845  16 ptlrpcd_00_58   R
  66846   3 ptlrpcd_00_59   R
  66847  59 ptlrpcd_00_60   R
  66848   8 ptlrpcd_00_61   R
  66849  10 ptlrpcd_00_62   R
  66850   6 ptlrpcd_00_63   R
  66851 120 ptlrpcd_01_00   R
  66852 127 ptlrpcd_01_01   R
  66853  87 ptlrpcd_01_02   I
  66854 117 ptlrpcd_01_03   I
  66855  91 ptlrpcd_01_04   R
  66856  89 ptlrpcd_01_05   I
  66857  73 ptlrpcd_01_06   R
  66858 108 ptlrpcd_01_07   I
  66859 106 ptlrpcd_01_08   I
  66860  77 ptlrpcd_01_09   I
  66861  91 ptlrpcd_01_10   R
  66862 122 ptlrpcd_01_11   R
  66863  98 ptlrpcd_01_12   R
  66864  99 ptlrpcd_01_13   I
  66865  64 ptlrpcd_01_14   R
  66866 123 ptlrpcd_01_15   I
  66867 104 ptlrpcd_01_16   R
  66868  67 ptlrpcd_01_17   I
  66869 103 ptlrpcd_01_18   R
  66870 120 ptlrpcd_01_19   R
  66871  98 ptlrpcd_01_20   R
  66872 104 ptlrpcd_01_21   I
  66873 127 ptlrpcd_01_22   R
  66874 111 ptlrpcd_01_23   R
  66875 100 ptlrpcd_01_24   I
  66876  71 ptlrpcd_01_25   R
  66877  85 ptlrpcd_01_26   I
  66878  73 ptlrpcd_01_27   I
  66879 109 ptlrpcd_01_28   I
  66880  88 ptlrpcd_01_29   I
  66881  92 ptlrpcd_01_30   I
  66882 114 ptlrpcd_01_31   I
  66883  77 ptlrpcd_01_32   I
  66884 114 ptlrpcd_01_33   R
  66885  69 ptlrpcd_01_34   R
  66886  76 ptlrpcd_01_35   I
  66887 111 ptlrpcd_01_36   R
  66888 124 ptlrpcd_01_37   R
  66889  78 ptlrpcd_01_38   R
  66890 106 ptlrpcd_01_39   R
  66891  70 ptlrpcd_01_40   R
  66892 117 ptlrpcd_01_41   R
  66893 105 ptlrpcd_01_42   R
  66894 121 ptlrpcd_01_43   R
  66895 105 ptlrpcd_01_44   R
  66896  93 ptlrpcd_01_45   R
  66897  66 ptlrpcd_01_46   I
  66898 117 ptlrpcd_01_47   I
  66899 100 ptlrpcd_01_48   I
  66900  76 ptlrpcd_01_49   I
  66901 114 ptlrpcd_01_50   I
  66902 101 ptlrpcd_01_51   I
  66903  94 ptlrpcd_01_52   I
  66904 107 ptlrpcd_01_53   R
  66905 121 ptlrpcd_01_54   R
  66906 122 ptlrpcd_01_55   R
  66907 109 ptlrpcd_01_56   R
  66908  65 ptlrpcd_01_57   I
  66909 116 ptlrpcd_01_58   I
  66910  65 ptlrpcd_01_59   R
  66911  64 ptlrpcd_01_60   R
  66912  68 ptlrpcd_01_61   R
  66913  67 ptlrpcd_01_62   I
  66914 110 ptlrpcd_01_63   I
  67440  37 monitor_ptlrpcd S
  67441 119 monitor_ptlrpcd S

--- 2025-05-26 02:06:48 ---
  66786  96 ptlrpcd_rcv     I
  66787  11 ptlrpcd_00_00   I
  66788  35 ptlrpcd_00_01   I
  66789   1 ptlrpcd_00_02   I
  66790  28 ptlrpcd_00_03   I
  66791  35 ptlrpcd_00_04   I
  66792   7 ptlrpcd_00_05   I
  66793   7 ptlrpcd_00_06   I
  66794  46 ptlrpcd_00_07   I
  66795  41 ptlrpcd_00_08   I
  66796  15 ptlrpcd_00_09   I
  66797  29 ptlrpcd_00_10   I
  66798  44 ptlrpcd_00_11   R
  66799   8 ptlrpcd_00_12   I
  66800  47 ptlrpcd_00_13   I
  66801   8 ptlrpcd_00_14   I
  66802  12 ptlrpcd_00_15   I
  66803  39 ptlrpcd_00_16   I
  66804  26 ptlrpcd_00_17   I
  66805   8 ptlrpcd_00_18   I
  66806   1 ptlrpcd_00_19   I
  66807  14 ptlrpcd_00_20   I
  66808  35 ptlrpcd_00_21   I
  66809  13 ptlrpcd_00_22   I
  66810  43 ptlrpcd_00_23   I
  66811  28 ptlrpcd_00_24   R
  66812  12 ptlrpcd_00_25   R
  66813   1 ptlrpcd_00_26   I
  66814  39 ptlrpcd_00_27   I
  66815  34 ptlrpcd_00_28   R
  66816  45 ptlrpcd_00_29   R
  66817   1 ptlrpcd_00_30   I
  66818  25 ptlrpcd_00_31   I
  66819  22 ptlrpcd_00_32   R
  66820  11 ptlrpcd_00_33   R
  66821  48 ptlrpcd_00_34   R
  66822  38 ptlrpcd_00_35   R
  66823   7 ptlrpcd_00_36   R
  66824   5 ptlrpcd_00_37   I
  66825  42 ptlrpcd_00_38   R
  66826  40 ptlrpcd_00_39   R
  66827  28 ptlrpcd_00_40   R
  66828   7 ptlrpcd_00_41   I
  66829   1 ptlrpcd_00_42   I
  66830  37 ptlrpcd_00_43   I
  66831  10 ptlrpcd_00_44   I
  66832  18 ptlrpcd_00_45   I
  66833  33 ptlrpcd_00_46   I
  66834  28 ptlrpcd_00_47   I
  66835   1 ptlrpcd_00_48   I
  66836  46 ptlrpcd_00_49   I
  66837  46 ptlrpcd_00_50   R
  66838   7 ptlrpcd_00_51   I
  66839  30 ptlrpcd_00_52   I
  66840  46 ptlrpcd_00_53   I
  66841   4 ptlrpcd_00_54   I
  66842  39 ptlrpcd_00_55   I
  66843  35 ptlrpcd_00_56   I
  66844  38 ptlrpcd_00_57   I
  66845  39 ptlrpcd_00_58   I
  66846  24 ptlrpcd_00_59   I
  66847  28 ptlrpcd_00_60   I
  66848   2 ptlrpcd_00_61   I
  66849   6 ptlrpcd_00_62   I
  66850  45 ptlrpcd_00_63   I
  66851 125 ptlrpcd_01_00   I
  66852 104 ptlrpcd_01_01   I
  66853  82 ptlrpcd_01_02   I
  66854  83 ptlrpcd_01_03   I
  66855  83 ptlrpcd_01_04   I
  66856  96 ptlrpcd_01_05   I
  66857 101 ptlrpcd_01_06   I
  66858 113 ptlrpcd_01_07   I
  66859 103 ptlrpcd_01_08   I
  66860 102 ptlrpcd_01_09   I
  66861  96 ptlrpcd_01_10   I
  66862  86 ptlrpcd_01_11   I
  66863 103 ptlrpcd_01_12   I
  66864  84 ptlrpcd_01_13   I
  66865 122 ptlrpcd_01_14   I
  66866 120 ptlrpcd_01_15   I
  66867 102 ptlrpcd_01_16   I
  66868 120 ptlrpcd_01_17   I
  66869  80 ptlrpcd_01_18   I
  66870 109 ptlrpcd_01_19   I
  66871  67 ptlrpcd_01_20   I
  66872 117 ptlrpcd_01_21   I
  66873  93 ptlrpcd_01_22   I
  66874  64 ptlrpcd_01_23   I
  66875 111 ptlrpcd_01_24   I
  66876  77 ptlrpcd_01_25   I
  66877 124 ptlrpcd_01_26   I
  66878  73 ptlrpcd_01_27   I
  66879 105 ptlrpcd_01_28   I
  66880  93 ptlrpcd_01_29   I
  66881  77 ptlrpcd_01_30   I
  66882  93 ptlrpcd_01_31   I
  66883 117 ptlrpcd_01_32   I
  66884 114 ptlrpcd_01_33   I
  66885 100 ptlrpcd_01_34   I
  66886  77 ptlrpcd_01_35   I
  66887  77 ptlrpcd_01_36   I
  66888 106 ptlrpcd_01_37   I
  66889  94 ptlrpcd_01_38   I
  66890 105 ptlrpcd_01_39   I
  66891 112 ptlrpcd_01_40   I
  66892  99 ptlrpcd_01_41   I
  66893  99 ptlrpcd_01_42   I
  66894  77 ptlrpcd_01_43   I
  66895  94 ptlrpcd_01_44   I
  66896 114 ptlrpcd_01_45   I
  66897 115 ptlrpcd_01_46   I
  66898  70 ptlrpcd_01_47   I
  66899  77 ptlrpcd_01_48   I
  66900  70 ptlrpcd_01_49   I
  66901 105 ptlrpcd_01_50   I
  66902  70 ptlrpcd_01_51   I
  66903 105 ptlrpcd_01_52   I
  66904 119 ptlrpcd_01_53   I
  66905 119 ptlrpcd_01_54   I
  66906 102 ptlrpcd_01_55   I
  66907 125 ptlrpcd_01_56   I
  66908 123 ptlrpcd_01_57   I
  66909  89 ptlrpcd_01_58   I
  66910 105 ptlrpcd_01_59   I
  66911 115 ptlrpcd_01_60   I
  66912 123 ptlrpcd_01_61   I
  66913 123 ptlrpcd_01_62   I
  66914 109 ptlrpcd_01_63   I
  67440  37 monitor_ptlrpcd S
  67441  18 monitor_ptlrpcd S

--- 2025-05-26 02:06:49 ---
  66786  96 ptlrpcd_rcv     I
  66787  54 ptlrpcd_00_00   R
  66788  45 ptlrpcd_00_01   R
  66789  29 ptlrpcd_00_02   R
  66790  26 ptlrpcd_00_03   I
  66791  19 ptlrpcd_00_04   I
  66792  49 ptlrpcd_00_05   R
  66793  13 ptlrpcd_00_06   R
  66794  15 ptlrpcd_00_07   I
  66795  32 ptlrpcd_00_08   I
  66796  12 ptlrpcd_00_09   R
  66797   9 ptlrpcd_00_10   R
  66798  43 ptlrpcd_00_11   R
  66799  50 ptlrpcd_00_12   R
  66800  63 ptlrpcd_00_13   I
  66801  63 ptlrpcd_00_14   I
  66802  47 ptlrpcd_00_15   R
  66803   6 ptlrpcd_00_16   R
  66804  19 ptlrpcd_00_17   I
  66805  55 ptlrpcd_00_18   R
  66806  40 ptlrpcd_00_19   I
  66807  33 ptlrpcd_00_20   I
  66808  33 ptlrpcd_00_21   R
  66809  49 ptlrpcd_00_22   R
  66810  14 ptlrpcd_00_23   I
  66811  44 ptlrpcd_00_24   R
  66812  46 ptlrpcd_00_25   R
  66813  42 ptlrpcd_00_26   I
  66814   1 ptlrpcd_00_27   R
  66815  38 ptlrpcd_00_28   I
  66816   8 ptlrpcd_00_29   R
  66817  17 ptlrpcd_00_30   I
  66818  44 ptlrpcd_00_31   R
  66819  12 ptlrpcd_00_32   I
  66820  38 ptlrpcd_00_33   R
  66821  16 ptlrpcd_00_34   R
  66822  26 ptlrpcd_00_35   I
  66823   6 ptlrpcd_00_36   R
  66824  20 ptlrpcd_00_37   R
  66825   6 ptlrpcd_00_38   R
  66826  40 ptlrpcd_00_39   R
  66827   9 ptlrpcd_00_40   I
  66828  33 ptlrpcd_00_41   R
  66829  17 ptlrpcd_00_42   R
  66830  37 ptlrpcd_00_43   I
  66831  11 ptlrpcd_00_44   I
  66832   8 ptlrpcd_00_45   R
  66833  59 ptlrpcd_00_46   R
  66834  36 ptlrpcd_00_47   R
  66835  48 ptlrpcd_00_48   R
  66836  45 ptlrpcd_00_49   R
  66837  55 ptlrpcd_00_50   R
  66838  35 ptlrpcd_00_51   R
  66839   5 ptlrpcd_00_52   I
  66840  58 ptlrpcd_00_53   R
  66841  33 ptlrpcd_00_54   R
  66842  41 ptlrpcd_00_55   R
  66843   1 ptlrpcd_00_56   R
  66844  46 ptlrpcd_00_57   R
  66845  26 ptlrpcd_00_58   R
  66846  24 ptlrpcd_00_59   R
  66847  31 ptlrpcd_00_60   R
  66848  10 ptlrpcd_00_61   R
  66849  62 ptlrpcd_00_62   R
  66850  47 ptlrpcd_00_63   R
  66851  86 ptlrpcd_01_00   I
  66852 115 ptlrpcd_01_01   I
  66853 109 ptlrpcd_01_02   I
  66854  72 ptlrpcd_01_03   I
  66855  85 ptlrpcd_01_04   I
  66856 122 ptlrpcd_01_05   I
  66857 101 ptlrpcd_01_06   I
  66858  70 ptlrpcd_01_07   I
  66859  73 ptlrpcd_01_08   I
  66860  78 ptlrpcd_01_09   R
  66861  91 ptlrpcd_01_10   I
  66862  72 ptlrpcd_01_11   I
  66863 107 ptlrpcd_01_12   I
  66864 105 ptlrpcd_01_13   I
  66865  64 ptlrpcd_01_14   I
  66866  69 ptlrpcd_01_15   I
  66867 124 ptlrpcd_01_16   I
  66868  78 ptlrpcd_01_17   I
  66869  86 ptlrpcd_01_18   I
  66870 107 ptlrpcd_01_19   I
  66871  64 ptlrpcd_01_20   I
  66872 112 ptlrpcd_01_21   I
  66873 125 ptlrpcd_01_22   I
  66874  65 ptlrpcd_01_23   I
  66875 109 ptlrpcd_01_24   I
  66876  92 ptlrpcd_01_25   I
  66877  96 ptlrpcd_01_26   R
  66878 109 ptlrpcd_01_27   I
  66879  73 ptlrpcd_01_28   I
  66880 117 ptlrpcd_01_29   I
  66881  82 ptlrpcd_01_30   R
  66882 122 ptlrpcd_01_31   R
  66883 117 ptlrpcd_01_32   I
  66884 117 ptlrpcd_01_33   I
  66885  86 ptlrpcd_01_34   I
  66886 120 ptlrpcd_01_35   I
  66887 119 ptlrpcd_01_36   I
  66888  90 ptlrpcd_01_37   I
  66889 122 ptlrpcd_01_38   I
  66890  99 ptlrpcd_01_39   I
  66891 109 ptlrpcd_01_40   I
  66892 119 ptlrpcd_01_41   I
  66893  68 ptlrpcd_01_42   I
  66894 123 ptlrpcd_01_43   I
  66895  95 ptlrpcd_01_44   I
  66896  93 ptlrpcd_01_45   I
  66897 123 ptlrpcd_01_46   I
  66898 123 ptlrpcd_01_47   I
  66899  86 ptlrpcd_01_48   I
  66900 110 ptlrpcd_01_49   I
  66901 124 ptlrpcd_01_50   I
  66902 113 ptlrpcd_01_51   I
  66903 109 ptlrpcd_01_52   I
  66904 109 ptlrpcd_01_53   I
  66905 108 ptlrpcd_01_54   I
  66906 124 ptlrpcd_01_55   I
  66907 103 ptlrpcd_01_56   I
  66908  86 ptlrpcd_01_57   I
  66909  80 ptlrpcd_01_58   I
  66910  87 ptlrpcd_01_59   I
  66911 118 ptlrpcd_01_60   I
  66912  92 ptlrpcd_01_61   I
  66913  72 ptlrpcd_01_62   I
  66914 112 ptlrpcd_01_63   I
  67440  37 monitor_ptlrpcd S
  67441  18 monitor_ptlrpcd S

--- 2025-05-26 02:06:50 ---
  66786  96 ptlrpcd_rcv     I
  66787  63 ptlrpcd_00_00   I
  66788  12 ptlrpcd_00_01   I
  66789   2 ptlrpcd_00_02   I
  66790  45 ptlrpcd_00_03   I
  66791  25 ptlrpcd_00_04   I
  66792   9 ptlrpcd_00_05   I
  66793  17 ptlrpcd_00_06   I
  66794  25 ptlrpcd_00_07   I
  66795   9 ptlrpcd_00_08   I
  66796  46 ptlrpcd_00_09   I
  66797  33 ptlrpcd_00_10   I
  66798  37 ptlrpcd_00_11   I
  66799  46 ptlrpcd_00_12   I
  66800  63 ptlrpcd_00_13   I
  66801  12 ptlrpcd_00_14   I
  66802  16 ptlrpcd_00_15   I
  66803   2 ptlrpcd_00_16   I
  66804  15 ptlrpcd_00_17   I
  66805  48 ptlrpcd_00_18   I
  66806  58 ptlrpcd_00_19   I
  66807  33 ptlrpcd_00_20   I
  66808  17 ptlrpcd_00_21   I
  66809  16 ptlrpcd_00_22   I
  66810  47 ptlrpcd_00_23   R
  66811  46 ptlrpcd_00_24   I
  66812   3 ptlrpcd_00_25   I
  66813  58 ptlrpcd_00_26   I
  66814  45 ptlrpcd_00_27   I
  66815   2 ptlrpcd_00_28   I
  66816  46 ptlrpcd_00_29   I
  66817   3 ptlrpcd_00_30   I
  66818  15 ptlrpcd_00_31   I
  66819  33 ptlrpcd_00_32   I
  66820  45 ptlrpcd_00_33   I
  66821  46 ptlrpcd_00_34   I
  66822  58 ptlrpcd_00_35   I
  66823   9 ptlrpcd_00_36   I
  66824  16 ptlrpcd_00_37   I
  66825  45 ptlrpcd_00_38   R
  66826  45 ptlrpcd_00_39   I
  66827  12 ptlrpcd_00_40   I
  66828  36 ptlrpcd_00_41   I
  66829  25 ptlrpcd_00_42   I
  66830   9 ptlrpcd_00_43   I
  66831   2 ptlrpcd_00_44   I
  66832  16 ptlrpcd_00_45   I
  66833   3 ptlrpcd_00_46   I
  66834  30 ptlrpcd_00_47   I
  66835   2 ptlrpcd_00_48   I
  66836  33 ptlrpcd_00_49   I
  66837  36 ptlrpcd_00_50   I
  66838   9 ptlrpcd_00_51   I
  66839  46 ptlrpcd_00_52   I
  66840   3 ptlrpcd_00_53   I
  66841   2 ptlrpcd_00_54   I
  66842  58 ptlrpcd_00_55   I
  66843   9 ptlrpcd_00_56   I
  66844  54 ptlrpcd_00_57   I
  66845   9 ptlrpcd_00_58   I
  66846  16 ptlrpcd_00_59   I
  66847  25 ptlrpcd_00_60   I
  66848  58 ptlrpcd_00_61   R
  66849  63 ptlrpcd_00_62   I
  66850  33 ptlrpcd_00_63   I
  66851  93 ptlrpcd_01_00   R
  66852 115 ptlrpcd_01_01   R
  66853 120 ptlrpcd_01_02   R
  66854 107 ptlrpcd_01_03   R
  66855  85 ptlrpcd_01_04   R
  66856 125 ptlrpcd_01_05   R
  66857  70 ptlrpcd_01_06   I
  66858  81 ptlrpcd_01_07   R
  66859  89 ptlrpcd_01_08   I
  66860  66 ptlrpcd_01_09   I
  66861 109 ptlrpcd_01_10   I
  66862  91 ptlrpcd_01_11   I
  66863  82 ptlrpcd_01_12   R
  66864 105 ptlrpcd_01_13   R
  66865 115 ptlrpcd_01_14   I
  66866 106 ptlrpcd_01_15   I
  66867  93 ptlrpcd_01_16   I
  66868  74 ptlrpcd_01_17   R
  66869 102 ptlrpcd_01_18   R
  66870 104 ptlrpcd_01_19   I
  66871  84 ptlrpcd_01_20   I
  66872 106 ptlrpcd_01_21   I
  66873 121 ptlrpcd_01_22   I
  66874  64 ptlrpcd_01_23   R
  66875 107 ptlrpcd_01_24   I
  66876 126 ptlrpcd_01_25   I
  66877  96 ptlrpcd_01_26   R
  66878 124 ptlrpcd_01_27   I
  66879  67 ptlrpcd_01_28   R
  66880  73 ptlrpcd_01_29   I
  66881 127 ptlrpcd_01_30   R
  66882  69 ptlrpcd_01_31   R
  66883  98 ptlrpcd_01_32   R
  66884 117 ptlrpcd_01_33   R
  66885 122 ptlrpcd_01_34   R
  66886  99 ptlrpcd_01_35   I
  66887 125 ptlrpcd_01_36   R
  66888  90 ptlrpcd_01_37   R
  66889 111 ptlrpcd_01_38   R
  66890 102 ptlrpcd_01_39   R
  66891 102 ptlrpcd_01_40   I
  66892 119 ptlrpcd_01_41   I
  66893 100 ptlrpcd_01_42   R
  66894 113 ptlrpcd_01_43   R
  66895  64 ptlrpcd_01_44   R
  66896  78 ptlrpcd_01_45   R
  66897 123 ptlrpcd_01_46   R
  66898 103 ptlrpcd_01_47   R
  66899  95 ptlrpcd_01_48   I
  66900 110 ptlrpcd_01_49   R
  66901 108 ptlrpcd_01_50   I
  66902  91 ptlrpcd_01_51   I
  66903  95 ptlrpcd_01_52   I
  66904  80 ptlrpcd_01_53   R
  66905  94 ptlrpcd_01_54   R
  66906  72 ptlrpcd_01_55   I
  66907  89 ptlrpcd_01_56   I
  66908  99 ptlrpcd_01_57   R
  66909  86 ptlrpcd_01_58   I
  66910  92 ptlrpcd_01_59   R
  66911 119 ptlrpcd_01_60   R
